date,close
1,0.3958982825279236
2,0.5816300511360168
3,0.7886297106742859
4,0.789784848690033
5,0.8737890124320984
6,0.9059637188911438
7,0.8749770522117615
8,0.9566270709037781
9,0.9805429577827454
10,0.9886385798454285
11,0.9879153966903687
12,0.9907392263412476
13,0.9918456673622131
14,0.9922196865081787
