date,close
1,0.3829299211502075
2,0.4891337454319
3,0.5588038563728333
4,0.8816057443618774
5,0.9197836518287659
6,0.9396421313285828
7,0.9555158019065857
8,0.9622700214385986
9,0.9768978357315063
10,0.9841067790985107
